书籍详情链接,图片链接,书名,书名简述,评分,评价数,出版相关信息,概况,作者
https://book.douban.com/subject/1958183/,https://img2.doubanio.com/view/subject/s/public/s1981582.jpg,东方游记, ,7.7,484人,（法）勒·柯布西耶 / 管筱明 / 上海人民出版社 / 2007-01-01 / 20.00元,本书是20世纪著名建筑大师柯布西耶出版的第一部著作，也是他逝世前要求再版的最后一本书。1911年5月，柯布西耶开始了他为期五个月的东方旅行，历经东欧、巴尔干... ,勒·柯布西耶
https://book.douban.com/subject/25731397/,https://img3.doubanio.com/view/subject/s/public/s27102410.jpg,漫步东京, ,7.0,2203人,荒木经惟 / 阿夜 / 广西师范大学出版社 / 2013-10 / 58.00,摩天大楼群形成的山谷之间、老街的巷弄里、山手线沿线的住宅街、墓地……荒木经惟漫步在他所深爱的城市－－东京。他在途中邂逅了美女，重新体验令人怀念的昭和风情，以... ,荒木经惟
https://book.douban.com/subject/30466458/,https://img9.doubanio.com/view/subject/s/public/s30010704.jpg,在南极的500天, ,8.3,151人,李航 / 华中科技大学出版社 / 2019-3-1 / 59.00,暂无,李航
https://book.douban.com/subject/35103290/,https://img9.doubanio.com/view/subject/s/public/s33670064.jpg,巴尔干的铜钥匙, ,7.4,33人,毕淑敏 / 湖南文艺出版社 / 2020-6 / 59.80元,有“欧洲火药桶”之称的巴尔干半岛，历史悠久，地理位置独特，人口成份复杂，信仰多样，素来是欧洲大国刀兵相接之地，曾先后被罗马、拜占庭、奥斯曼等帝国统治，不断上... ,毕淑敏
https://book.douban.com/subject/26685539/,https://img3.doubanio.com/view/subject/s/public/s28362530.jpg,有鹿来,京都的日常,7.9,1871人,苏枕书 / 北京联合出版公司 / 2016-1 / 49.8,暂无,苏枕书
https://book.douban.com/subject/35283949/,https://img2.doubanio.com/view/subject/s/public/s33779103.jpg,1916云南行记,美国自然历史博物馆中亚考察团探险手记,9.0,20人,[美]罗伊•查普曼•安德鲁斯 等 著 / 侯烨 / 金城出版社 / 2021-1 / 58,暂无,罗伊•查普曼•安德鲁斯 等 著
https://book.douban.com/subject/5940434/,https://img9.doubanio.com/view/subject/s/public/s4707765.jpg,一个人的美食之旅, ,8.3,7212人,[日] 高木直子 / 陈怡君 / 江西科学技术出版社 / 2011-2 / 25.00元,"高木直子继续一个人旅行的风格,走遍日本9都府县,亲自品尝了43道美食,带领读者来一次最地道的日本美食之旅。而且全部是真实的店名、详细的店铺信息及地图指南，只... ",高木直子
https://book.douban.com/subject/20374768/,https://img9.doubanio.com/view/subject/s/public/s24610136.jpg,火车大巴扎,横贯欧亚的火车之旅,7.9,239人,[美] 保罗·索鲁 / 苏西 / 黄山书社 / 2012-8 / 53.00元,保罗·索鲁乘坐火车，从伦敦出发，穿越欧洲，横贯整个亚洲。壮游之路，由众多著名的火车路线连缀而成，车头蒸汽在字里行间若隐若现。这次发现之旅发生于二十世纪七十年... ,保罗·索鲁
https://book.douban.com/subject/24763262/,https://img2.doubanio.com/view/subject/s/public/s26745371.jpg,River Town,Two Years on the Yangtze,9.9,101人,Peter Hessler / Harper Collins / 2010-9-21 / USD 10.99,暂无,Peter Hessler
https://book.douban.com/subject/35308870/,https://img2.doubanio.com/view/subject/s/public/s33796341.jpg,梅里雪山,寻找十七位友人,9.0,1250人,[日]小林尚礼 / 乌尼尔 / 北京联合出版公司 / 2021-5-15 / 88.00元,1991年1月，云南梅里雪山发生了震惊世界的登山事故，中日友好联合登山队十七名队员遭遇雪崩，全部遇难。这是人类登山史上的第二大山难。在一百多年的现代登山史上... ,小林尚礼
https://book.douban.com/subject/27125108/,https://img1.doubanio.com/view/subject/s/public/s29527868.jpg,信念,十年徒步中国,8.0,86人,雷殿生 / 中译出版社 / 2017-5 / 49.90元,暂无,雷殿生
https://book.douban.com/subject/19973695/,https://img9.doubanio.com/view/subject/s/public/s22870915.jpg,再不远行，就老了,23岁单身女孩，旅行世界一年漫记,6.8,1883人,王泓人 / 中国华侨出版社 / 2012-11 / 38.00元,一个80后单身女孩，辞掉外企的工作，趁着年轻，独自环游世界。她带着三千多美金上路，本来只想去新疆和西藏，可是一路上，惊险刺激、令人不可思议的人和故事持续不断... ,王泓人
https://book.douban.com/subject/35251655/,https://img1.doubanio.com/view/subject/s/public/s33836367.jpg,只为一碗好面, ,7.2,107人,[日]坂本一敏 / 中信出版社 / 2020-11 / 88.00元,本书由日本人坂本一敏所著，他花费近30年时间，跑遍中国450多个市、县，边设计旅游线路，边寻找当地特色面食。到目前为止，坂本一敏访华次数超过290次，去过中... ,坂本一敏
https://book.douban.com/subject/26871303/,https://img3.doubanio.com/view/subject/s/public/s29095010.jpg,寻人不遇,对中国古代诗人的朝圣之旅,7.6,777人,[美]比尔·波特 / 曾少立、赵晓芳 / 四川文艺出版社 / 2016-9 / 48.00元,从2012年开始，比尔·波特开始了全新的旅程——寻访36位他所钦佩的中国古代诗人故址。一路上，69岁的比尔沿着黄河、长江，寻访36位古代诗人的足迹。为此，他... ,比尔·波特
https://book.douban.com/subject/27608699/,https://img9.doubanio.com/view/subject/s/public/s29876054.jpg,地道风物006·民宿时代, ,8.0,261人,范亚昆 主编 / 中信出版集社 / 2017-12 / 68,好的民宿，像一个个鲜活的小型博物馆，或让人看到一地的生活方式、风土人情，或让人看到传统的建筑之美，或让人看到主人的审美倾向、生活经验，它提供的不仅仅是一个歇... ,范亚昆 主编
https://book.douban.com/subject/30246798/,https://img9.doubanio.com/view/subject/s/public/s29792026.jpg,旅行手帐完全指南, ,7.2,713人,[日] 奥野宣之 / 徐凯蒂 / 九州出版社 / 2018-8-1 / 48.00元,暂无,奥野宣之
https://book.douban.com/subject/25929654/,https://img2.doubanio.com/view/subject/s/public/s27437402.jpg,发现四川,100个最美观景摄影地,7.9,135人,李小波、刘乾坤 / 中信出版社 / 2014-7 / 68.00元,本书带领读者深入中国最具潜力的摄影天堂——四川省，重新梳理、发掘最值得观赏和拍摄的100个最美景观，近90位《中国国家地理》摄影师和四川当地最熟悉观景拍摄点... ,李小波&刘乾坤
https://book.douban.com/subject/26732485/,https://img3.doubanio.com/view/subject/s/public/s28446070.jpg,樱桃树下爱与弗, ,7.5,167人,陈丹燕 / 浙江文艺出版社有限公司 / 2016-1-1 / 39,《樱桃树下爱与弗》一书是当代都市文化代言人陈丹燕写的一部文化随笔集，为她的欧洲文化旅行随笔系列中的一本，主要记录了她的奥地利、德国之行，配合第一手的图片资料... ,陈丹燕
https://book.douban.com/subject/27666453/,https://img2.doubanio.com/view/subject/s/public/s29666712.jpg,我不允许你独自旅行, ,8.2,252人,马嘉骊 / 中信出版集团 / 2018-1-25 / 48.00元,一个神经大条的酷女孩，吃住不挑，不做攻略，用实习和工作收入走过七大洲100多国，一路走来惊魂未定，却又荡漾着温暖。独自旅行，她充满好奇又心怀戒备，而一次次遭... ,马嘉骊
https://book.douban.com/subject/1083467/,https://img3.doubanio.com/view/subject/s/public/s1163390.jpg,中国之旅, ,7.7,437人,余秋雨 / 希望出版社 / 2004-10 / 39.80元,15年前，余秋雨先生因困惑于“书斋著述与实际发生的文化现象严重脱节”而走出书房。在旅行了大半个中国后，踏足亚欧大陆，叩访两河流域、埃及、以色列、阿拉伯半岛、... ,余秋雨
https://book.douban.com/subject/35596431/,https://img1.doubanio.com/view/subject/s/public/s33994579.jpg,游于园,园林的艺术世界,9.4,13人,杨振宇、何晓静 主编 / 上海书画出版社 / 2021-9-16 / 88.00元,暂无,杨振宇&何晓静 主编
https://book.douban.com/subject/30312598/,https://img1.doubanio.com/view/subject/s/public/s29861299.jpg,从迦太基到迈锡尼,世界文化遗产旅行笔记,7.0,65人,高山云 / 生活·读书·新知三联书店 / 2018-8 / 78.00元,书中收录的53处世界文化遗产，包括文化景区、考古遗址、古城古镇、宫殿城堡、宗教遗迹、工业遗产，从维色丽河谷到马耳他岛，从迦太基遗址到庞贝古城，从陶伯河上的罗... ,高山云
https://book.douban.com/subject/30435484/,https://img9.doubanio.com/view/subject/s/public/s29980675.jpg,发现西藏,100个最美观景拍摄地,8.8,85人,李栓科 主编 / 北京联合出版公司 / 2019-1 / 88.00,暂无,李栓科 主编
https://book.douban.com/subject/3885379/,https://img1.doubanio.com/view/subject/s/public/s6056247.jpg,干杯！柏林大街,正在诞生的乌托邦,7.8,264人,简铭甫 / 生活·读书·新知三联书店 / 2009-07 / 39.80元,很少有一个城市，会把地下文化变成主流文化；但是柏林这个地方，标榜的就是另类。这个城市，资本主义跟社会主义有着清楚的界限，要找光鲜亮丽，去西柏林的 KDV百货... ,简铭甫
https://book.douban.com/subject/35260765/,https://img2.doubanio.com/view/subject/s/public/s33761253.jpg,临海,风物中国志,8.8,20人,王砚（主编） / 湖南科学技术出版社 / 2020-11 / 58.00元,风物中国志 ,王砚
https://book.douban.com/subject/26200416/,https://img2.doubanio.com/view/subject/s/public/s27706602.jpg,你是尘埃也是光,面纱下的阿富汗,7.3,414人,梁子 / 中信出版社 / 2014-11-1 / 48,暂无,梁子
https://book.douban.com/subject/10439099/,https://img1.doubanio.com/view/subject/s/public/s8978528.jpg,旅之绘本（全六册）, ,9.1,548人,[日] 安野光雅 / 新星出版社 / 2012-4 / 158.00元,幽静的村落，连绵的绿地，古老的城镇，熙攘的集市……既有辽远开阔、沁人心脾的自然景致，也有可感可触、如身临其境的街头风貌。1977年，在中欧几个国家旅行之后，... ,安野光雅
https://book.douban.com/subject/27060680/,https://img1.doubanio.com/view/subject/s/public/s29466769.jpg,丹麦人为什么幸福, ,7.1,2183人,[丹麦] 迈克·维金 / 林娟 / 中信出版社 / 2017-6 / 58.00,根据联合国的《世界幸福报告》，丹麦已经有四年被评为世界上最幸福的国家。那他们的秘诀是什么呢？是因为享受童话般的自然美景？完美地平衡生活与工作？有高度安全感的... ,迈克·维金
https://book.douban.com/subject/26323550/,https://img1.doubanio.com/view/subject/s/public/s28010618.jpg,世界建筑旅行地图：日本, ,8.7,95人,程艳春 / 中国建筑工业出版社 / 2015-1-1 / CNY 68.00,暂无,程艳春
https://book.douban.com/subject/35062206/,https://img2.doubanio.com/view/subject/s/public/s33717343.jpg,春山好, ,8.2,461人,苏枕书 / 中信出版集团 / 2020-9 / 68.00元,暂无,苏枕书
https://book.douban.com/subject/6826619/,https://img2.doubanio.com/view/subject/s/public/s29507552.jpg,大中东行纪, ,8.2,2122人,张信刚 / 广西师范大学出版社 / 2017-2-1 / 39.80元,暂无,张信刚
https://book.douban.com/subject/6556332/,https://img1.doubanio.com/view/subject/s/public/s6850069.jpg,旅行，人生最有价值的投资,跟吉姆·罗杰斯一起环游世界,7.8,1658人,吉姆·罗杰斯 / 张俊生 / 中信出版社 / 2011-7 / 32.00元,"《旅行,人生最有价值的投资》是投资大师吉姆•罗杰斯非常具有影响力的经典著作，记录了罗杰斯在20世纪90年代初做得一次惊险刺激的环球旅行。历时22个月，近10... ",吉姆·罗杰斯
https://book.douban.com/subject/27200268/,https://img1.doubanio.com/view/subject/s/public/s29679627.jpg,知日·世上只有一个京都, ,7.0,807人,茶乌龙/主编 / 中信出版集团 / 2018-2,暂无,茶乌龙
https://book.douban.com/subject/30157648/,https://img9.doubanio.com/view/subject/s/public/s29848574.jpg,摩托日记,拉丁美洲游记,7.8,155人,[古]切·格瓦拉 / 陈华 / 江苏凤凰文艺出版社 / 2018-4,暂无,切·格瓦拉
https://book.douban.com/subject/26422097/,https://img9.doubanio.com/view/subject/s/public/s28954236.jpg,"这就是台湾,这才是台湾", ,7.7,892人,廖信忠 / 九州出版社 / 2015-7-1 / 45.00元,经常有大陆的朋友跟我分享他们去台湾的旅行，我突然发现他们并没有看到真实的台湾。我去书店买了大量的台湾旅行书，结果也是如此。于是，我决定从一个土生土长的台湾人... ,廖信忠
https://book.douban.com/subject/3410812/,https://img9.doubanio.com/view/subject/s/public/s3748736.jpg,死在这里也不错, ,7.4,5346人,马家辉 / 生活·读书·新知三联书店 / 2009-4 / 24.80,不是诉说风光景物和风土人情的游记，而是着力于捕捉旅途中突然冒出来的、顷刻间容易烟消云散的念头和感觉，一件件小事，一幅幅画面，热情、敏感、豁达、谐谑、忧郁，因... ,马家辉
https://book.douban.com/subject/27601822/,https://img2.doubanio.com/view/subject/s/public/s29635923.jpg,日本画记, ,7.8,159人,[美] 蒋彝 / 梁贝特 / 世纪文景/上海人民出版社 / 2018-2 / 69.00元,暂无,蒋彝
https://book.douban.com/subject/33409952/,https://img2.doubanio.com/view/subject/s/public/s32294071.jpg,航海家的笔记本, ,8.9,66人,[英] 休·刘易斯-琼斯 / 中国画报出版社 / 2019-4 / 160元,《航海家的笔记本》是继畅销书《探险家的笔记本》之后，休•路易斯－琼斯推出的又一出巨作。本书展现了15世纪至20世纪，来自世界各地60位航海者的手记。书中汇集... ,休·刘易斯-琼斯
https://book.douban.com/subject/27601830/,https://img9.doubanio.com/view/subject/s/public/s29635934.jpg,波士顿画记, ,7.5,68人,[美] 蒋彝 / 胡凌云 / 上海人民出版社 / 2018-1 / 45.00元,我出生在一个最早使用茶叶制作饮料的国家，又多年习惯于英国的下午茶和茶会，当别人向我提起波士顿“茶会”（Boston Tea Party）的时候，我的回应就是... ,蒋彝
https://book.douban.com/subject/27126726/,https://img2.doubanio.com/view/subject/s/public/s29530312.jpg,再发现四川,100个最美观景拍摄地,7.5,52人,李栓科主编 / 北京联合出版公司 / 2017-8 / 78,暂无,李栓科主编
https://book.douban.com/subject/27036635/,https://img2.doubanio.com/view/subject/s/public/s29442373.jpg,文化苦旅, ,8.3,214人,余秋雨 / 长江文艺出版社 / 2017-5 / 46.00元,《文化苦旅》于1992年首次出版，是余秋雨先生1980年代在海内外讲学和考察途中写下的作品，是他的第一部文化散文集。全书主要包括两部分，一部分为历史、文化散... ,余秋雨
https://book.douban.com/subject/26586407/,https://img3.doubanio.com/view/subject/s/public/s28296210.jpg,多瑙河之旅, ,8.2,76人,[意]克劳迪欧·玛格里斯 / 蔡佩君 / 上海文艺出版社 / 2015-8 / 58.00元,暂无,克劳迪欧·玛格里斯
https://book.douban.com/subject/35196203/,https://img1.doubanio.com/view/subject/s/public/s33737298.jpg,背包二十年,一段被旅行彻底改变的人生,7.7,119人,小鹏 / 中信 / 2020-9 / 48,"""《背包二十年：一段被旅行改变的人生》是拥有二百万粉丝的国内职业旅行家背包客小鹏讲述二十年人生经历的自传散文，既是对行走过的每一寸土地的忠实记录，同时也可以... ",小鹏
https://book.douban.com/subject/3771868/,https://img1.doubanio.com/view/subject/s/public/s4111388.jpg,印度札记, ,8.2,531人,(墨)奥克塔维奥·帕斯 / 蔡悯生 / 南京大学出版社 / 2010-1 / 20.00元,奥克塔维奥·帕斯做过六年墨西哥驻印度大使。他在那里的经历改变了他的生活。现在，在帕斯迄今最具个人性的这部散文作品中，他把诗意的洞察力与丰富的知识瞄准了一个不... ,奥克塔维奥·帕斯
https://book.douban.com/subject/34950701/,https://img2.doubanio.com/view/subject/s/public/s33602452.jpg,北海道漫步, ,8.7,134人,骆仪（主编） / 上海文化出版社 / 2020-4 / 78.00元,作为近年来热门的旅行目的地，北海道以其独特的自然风貌及冰雪景观吸引着世界各地的旅行者。本书从北海道速览、实地探访、特写栏目、当地声音四个方面入手，涵盖自然、... ,骆仪
https://book.douban.com/subject/25943374/,https://img1.doubanio.com/view/subject/s/public/s27993289.jpg,沿着塞纳河到翡冷翠, ,8.7,804人,黄永玉 / 人民文学出版社 / 2014-5 / 45.00,暂无,黄永玉
https://book.douban.com/subject/27185140/,https://img1.doubanio.com/view/subject/s/public/s29659248.jpg,惊异之城,“007”的城市旅行,7.5,150人,[英]伊恩·弗莱明 / 刘子超 / 北京联合出版公司 / 2018-2 / 58.00元,暂无,伊恩·弗莱明
https://book.douban.com/subject/35442694/,https://img2.doubanio.com/view/subject/s/public/s33881033.jpg,树上人生,BBC野外摄影师的攀树之旅,8.3,29人,[英] 詹姆斯·奥尔德雷德 / 朱鸿飞 / 后浪丨云南人民出版社 / 2021-5 / 42.00元,暂无,詹姆斯·奥尔德雷德
https://book.douban.com/subject/26286113/,https://img9.doubanio.com/view/subject/s/public/s28007484.jpg,心事如山,恋山史,8.0,152人,[英]罗伯特·麦克法伦 / 陆文艳 / 上海译文出版社 / 2014-12 / 45.00元,暂无,罗伯特·麦克法伦
https://book.douban.com/subject/26841391/,https://img2.doubanio.com/view/subject/s/public/s28914663.jpg,把你交给时间, ,7.1,1438人,陶立夏 / 湖南文艺出版社 / 2016-8 / 39.80,暂无,陶立夏
https://book.douban.com/subject/1020241/,https://img9.doubanio.com/view/subject/s/public/s24038465.jpg,千年一叹, ,7.6,24799人,余秋雨 / 作家出版社 / 2002-10 / 35.00元,余秋雨作为特邀嘉宾，参与了香港凤凰卫视组织的大型跨国采访报道活动——“千禧之旅”，过程中所写的日记及散文在国内外多家报纸同步发表后引起较大反响。《千年一叹》... ,余秋雨
https://book.douban.com/subject/35508620/,https://img9.doubanio.com/view/subject/s/public/s33931624.jpg,深时之旅, ,9.2,329人,[英] 罗伯特·麦克法伦 / 王如菲 / 文汇出版社 / 2021-7 / 79.00元,暂无,罗伯特·麦克法伦
https://book.douban.com/subject/26579400/,https://img1.doubanio.com/view/subject/s/public/s28263569.jpg,苍山下, ,7.1,179人,冯唐、土家野夫、钟立风 / 湖南文艺出版社 / 2015-7 / 48元,冯唐、野夫、周云蓬、钟立风、叶永青、许崧、吴苏媚、灵骢…… 《苍山下》，大理街坊邻居自己的故事。 ,冯唐&土家野夫&钟立风
https://book.douban.com/subject/10539528/,https://img2.doubanio.com/view/subject/s/public/s9026013.jpg,黄河之旅, ,7.2,828人,[美] 比尔·波特 / 曾少立 / 南海出版公司 / 2012-4 / 36.00元,《黄河之旅》是比尔•波特继《空谷幽兰》和《禅的行囊》之后再次为广大读者带来的充满文化底蕴的行走笔记。书中记录了比尔于1991年春进行的一次追寻中国母亲河——... ,比尔·波特
https://book.douban.com/subject/25834004/,https://img9.doubanio.com/view/subject/s/public/s27294815.jpg,苦行孤旅,约瑟夫·F·洛克传,8.2,117人,[美] 斯蒂芬妮·萨顿 / 李若虹 / 上海辞书出版社 / 2013-12-1 / CNY 66.00,19世纪和20世纪之交，不少西方探险家、学者、传教士和旅行家怀有各种目的，开始来到中国西部边疆地区。他们寻求考古发现，以西方人文科学的方法对当地的社 会和风... ,斯蒂芬妮·萨顿
https://book.douban.com/subject/26948175/,https://img1.doubanio.com/view/subject/s/public/s29260049.jpg,美洲小宇宙, ,7.7,876人,毕淑敏 / 湖南文艺出版社 / 2017-2 / CNY 49.80,暂无,毕淑敏
https://book.douban.com/subject/27005544/,https://img2.doubanio.com/view/subject/s/public/s29410791.jpg,亚洲腹地旅行记, ,8.0,266人,[瑞典]斯文·赫定 / 周山 / 江苏凤凰文艺出版社 / 2017-2 / 44.00元,对罗布泊的第一次科学勘查，在塔里木河上的处女航，发现楼兰古城，进入神秘的雪域净土……你很难相信，这所有的一切发生在19世纪末，就算是在一百多年后的今天也颇为... ,斯文·赫定
https://book.douban.com/subject/33436279/,https://img1.doubanio.com/view/subject/s/public/s33318149.jpg,游荡集, ,7.2,1129人,许知远 / 博集天卷 | 湖南文艺出版社 / 2019-8 / 45.00,《游荡集》是许知远的最新散文游记，收集的是许知远旅途中的意念断片：他在旧金山与横滨做了闲荡，与姜文在一个午后喝了威士忌，听一个香港人在特拉维夫唱了《我在祖国... ,许知远
https://book.douban.com/subject/26899139/,https://img2.doubanio.com/view/subject/s/public/s29113241.jpg,珠峰史诗, ,7.9,47人,〔英〕荣赫鹏 / 黄梅峰 / 人民文学出版社 / 2016-11 / 42.00,本书记录了1921年、1922年和1924年英国珠峰探险队队员马洛里尝试登顶的经过。马洛里最后一次被看见时，正矫健地往山顶攀登，之后便没有再回营地。七十五年... ,〔英]荣赫鹏
https://book.douban.com/subject/34902735/,https://img2.doubanio.com/view/subject/s/public/s33542081.jpg,火车大巴扎, ,7.4,171人,[美] 保罗·索鲁 / 苏西 / 人民文学出版社 / 2020-2 / 75.00元,暂无,保罗·索鲁
https://book.douban.com/subject/27136725/,https://img1.doubanio.com/view/subject/s/public/s29540659.jpg,Lonely Planet 孤独星球 IN系列：新疆（2017年版）,第1版,9.0,177人,澳大利亚LonelyPlanet公司 / 中国地图出版社 / 2017-9 / 99.00,她是美食之地：大盘鸡、拉条子、烤羊肉、烤包子、馕坑肉、抓饭、缸子肉、丸子面、米肠子、面肺子、纳仁、鸽子汤、奶皮茶、哈密瓜、香梨、白杏、大枣、无花果、葡萄干、... ,澳大利亚LonelyPlanet公司
https://book.douban.com/subject/25752284/,https://img9.doubanio.com/view/subject/s/public/s27188454.jpg,艽野尘梦, ,9.1,485人,陈渠珍 / 新星出版社 / 2013-11 / 32.00元,《艽野尘梦‘》是民国时期赫赫有名的“湘西王”陈渠珍1936年赋闲长沙时回忆其1909年至1912年进出西藏生死经历的文言笔记体纪实作品。书中所描述的藏区险峻... ,陈渠珍
https://book.douban.com/subject/3306209/,https://img1.doubanio.com/view/subject/s/public/s3444359.jpg,雪域求法记,一个汉人喇嘛的口述史,8.5,1776人,邢肃芝（洛桑珍珠） 口述、杨念群、张健飞 笔述 / 生活·读书·新知三联书店 / 2008-11 / 36.00元,《雪域求法记——一个汉人喇嘛的口述史》是原书的修订版。口述者邢肃芝是一位20世纪上半叶中国大动荡年代中亲身参与了汉藏两地错综复杂的历史演变的枢纽式人物。他曾... ,邢肃芝[洛桑珍珠] 口述&杨念群&张健飞 笔述
https://book.douban.com/subject/3560233/,https://img1.doubanio.com/view/subject/s/public/s4115769.jpg,徐霞客游记, ,9.0,358人,徐霞客 / 中华书局 / 2009-01-01 / 30.00元,该书是世界上第一部广泛系统地探索和记载岩溶地貌的地理学巨著。作者徐霞客自22岁开始出游，以三十多年时间，东渡普陀，北历燕翼，南涉闽粤，西北直攀太华之巅，西南... ,徐霞客
https://book.douban.com/subject/27030322/,https://img2.doubanio.com/view/subject/s/public/s33653633.jpg,惊心动魄的17天,独自探秘印占中国藏南地区纪实,8.2,128人,张永铭 / 天马出版有限公司 / 2017-3 / 75.00元,暂无,张永铭
https://book.douban.com/subject/1054889/,https://img2.doubanio.com/view/subject/s/public/s1232212.jpg,行者无疆, ,7.7,27194人,余秋雨 / 华艺出版社 / 2001-10 / 22.00元,暂无,余秋雨
https://book.douban.com/subject/20509853/,https://img2.doubanio.com/view/subject/s/public/s25379682.jpg,深夜特急,亚洲篇 黄金宫殿,8.1,407人,泽木耕太郎 / 陈宝莲 / 上海译文出版社 / 2013-3 / 26.00元,《深夜特急1》内容简介：上班第一天正赶上梅雨，我穿着第一次上身的灰西装配黑皮鞋，打着伞。在从东京车站前行至中央邮局十字路口的上班人潮中，我突然决定不要当一个... ,泽木耕太郎
https://book.douban.com/subject/26752294/,https://img3.doubanio.com/view/subject/s/public/s28536950.jpg,不负如来不负卿,六世达赖仓央嘉措的诗与情,8.0,280人,姚敏 / 北京十月文艺出版社 / 2016-4-1 / 45,暂无,姚敏
https://book.douban.com/subject/35272001/,https://img9.doubanio.com/view/subject/s/public/s33770535.jpg,岛屿来信,精装增订版,7.3,106人,陶立夏 / 浙江文艺出版社 / 2020-12 / 59.8,暂无,陶立夏
https://book.douban.com/subject/3826575/,https://img1.doubanio.com/view/subject/s/public/s4704907.jpg,“小不列颠”札记,英国环岛告别之旅,7.8,1835人,[美] 比尔·布莱森 / 黄昱宁、夏菁 / 上海译文出版社 / 2009-7 / 29.00元,1973年3月，初出茅庐的美国小伙比尔·布莱森踏上了不列颠这个梦想中的岛屿，突然间，他发现那里的一切都与他所想象的，与旅行指南上写的完全不一样。原本只想稍作... ,比尔·布莱森
https://book.douban.com/subject/1986109/,https://img1.doubanio.com/view/subject/s/public/s2147438.jpg,亚洲腹地旅行记, ,8.7,184人,斯文赫定 / 李述礼 / 上海书店 / 1984-8 / 2.40元,本书根据开明书店1949年版复印 ,斯文赫定
https://book.douban.com/subject/4159088/,https://img1.doubanio.com/view/subject/s/public/s4126379.jpg,理想的下午,关于旅行也关于晃荡,7.8,15103人,舒国治 / 广西师范大学出版社 / 2010-1 / 27.00,暂无,舒国治
https://book.douban.com/subject/35690104/,https://img9.doubanio.com/view/subject/s/public/s34085666.jpg,河山册页, ,,17人,钱红丽 / 江苏凤凰文艺出版社 / 2022-1-1 / 59.00元,《河山册页》是钱红丽积淀多年的行旅散文集，游于皖中，走出皖外，足迹所至，遍及大半个中国。全书用文字及摄影记录了行旅所遇与自性探索，其间更不乏有对美好事物直观... ,钱红丽
https://book.douban.com/subject/26842775/,https://img2.doubanio.com/view/subject/s/public/s29501871.jpg,从巴黎到比利牛斯,一个怀疑论者的朝圣之旅,8.2,51人,大卫•唐尼 著、艾莉森•哈里斯 摄 / 焦晓菊 译 / 生活·读书·新知三联书店 / 2017-8-16 / 42.00,暂无,大卫•唐尼 著&艾莉森•哈里斯 摄
https://book.douban.com/subject/25728834/,https://img3.doubanio.com/view/subject/s/public/s27051720.jpg,中非湖区探险记, ,8.6,32人,[英]理查德·弗朗西斯·伯顿 / 李宛蓉 / 上海文艺出版社 / 2013-8 / 62.00,暂无,理查德·弗朗西斯·伯顿
https://book.douban.com/subject/25745289/,https://img3.doubanio.com/view/subject/s/public/s27135540.jpg,彩云之南, ,7.6,234人,[美] 比尔·波特 / 马宏伟、吕长清 / 四川文艺出版社 / 2013-11 / 34.00元,暂无,比尔·波特
https://book.douban.com/subject/25810830/,https://img9.doubanio.com/view/subject/s/public/s27200774.jpg,第一次一个人旅行, ,8.2,1075人,[日] 高木直子 / 陈怡君 / 北京联合出版公司 / 2013-7 / 28.00元,大家好，我是高木直子。这一次，我借着“单独旅行新手”的名义，利用一年的时间，背起了行囊独自一人周游四海去。关于单独旅行这件事，我可是个不折不扣的菜鸟，种种迟... ,高木直子
https://book.douban.com/subject/26376114/,https://img9.doubanio.com/view/subject/s/public/s28071944.jpg,西北考察日记,1940-1941,9.0,124人,何正璜 / 中华书局 / 2015-2-1 / CNY 36.00,何正璜、王子云夫妇是中国近代美术史上的泰斗级人物。在中国雕塑艺术家里，王子云是第一个对汉唐陵墓雕刻进行了几乎全部实地考察的人，留下了大量的摄影作品、拓片、复... ,何正璜
https://book.douban.com/subject/26335158/,https://img9.doubanio.com/view/subject/s/public/s28034224.jpg,不过，一场生活, ,6.9,855人,阿Sam / 中信出版社 / 2015-4-1 / 39.8,暂无,阿Sam
https://book.douban.com/subject/35379203/,https://img1.doubanio.com/view/subject/s/public/s33840738.jpg,盐之路,海边的1014公里,7.6,56人,[英] 雷诺•温恩(Raynor Winn） / 席坤、姜思成 / 中国社会科学出版社•鼓楼新悦 / 2021-3 / 59,暂无,雷诺•温恩
https://book.douban.com/subject/30324745/,https://img2.doubanio.com/view/subject/s/public/s29868143.jpg,行李01：寻隐记,行李 01,8.3,108人,黄菊 主编 / 人民文学出版社 / 2018-10 / 78.00,暂无,黄菊 主编
https://book.douban.com/subject/10827882/,https://img1.doubanio.com/view/subject/s/public/s11138198.jpg,悉尼！, ,8.0,1808人,[日] 村上春树 / 施小炜 / 南海出版公司 / 2012-8 / 36.00元,暂无,村上春树
https://book.douban.com/subject/26835061/,https://img2.doubanio.com/view/subject/s/public/s28888953.jpg,扫把的旅行手账,阿拉斯加,8.7,399人,"扫把 / 重庆出版社,重庆出版集团 / 2016-6-1 / CNY 49.00",暂无,扫把
https://book.douban.com/subject/25811142/,https://img2.doubanio.com/view/subject/s/public/s27208143.jpg,长夜行, ,8.8,620人,[法] 塞利纳 / 徐和瑾 / 上海文艺出版社 / 2014-2 / 55.00,《长夜行》以主人公巴尔达米的口吻，叙述了他一次漫长的人生旅程。巴尔达米的足迹踏遍大半个地球，从战火中的欧洲大陆，到殖民地狱的非洲丛林，再到发达资本却危机飘摇... ,塞利纳
