书籍详情链接,图片链接,书名,书名简述,评分,评价数,出版相关信息,概况,作者
https://book.douban.com/subject/20471302/,https://img1.doubanio.com/view/subject/s/public/s24522948.jpg,在你身边，为你设计,腾讯的用户体验设计之道,7.2,1313人,腾讯公司用户研究与体验设计部 / 电子工业出版社 / 2013-1 / 69.00元,设计属于所有人，也意在为所有人使用，这既是设计的价值，也是设计的责任。本书内容包括：设计理念、设计方法、用户研究、体验设计、设计流程和工具，以及团队成长与管... ,腾讯公司用户研究与体验设计部
https://book.douban.com/subject/4606471/,https://img9.doubanio.com/view/subject/s/public/s4230854.jpg,设计心理学, ,8.1,3071人,[美] 唐纳德·A·诺曼 / 梅琼 / 中信出版社 / 2010-03 / 30.00元,诺曼博士用诙谐的语言讲述了许多我们日常生活中常常会遇到的挫折和危险，帮我们找到了这些问题的关键，即产品设计忽略了使用者在一定情境中的真实需求，甚至违背了认知... ,唐纳德·A·诺曼
https://book.douban.com/subject/35067411/,https://img2.doubanio.com/view/subject/s/public/s33644192.jpg,B端产品设计精髓：从0到1构建企业级的数智化产品, ,5.6,42人,蒋颢、高强、于淼、刘璇 著 / 电子工业出版社 / 2020-5 / 69.00元,《B端产品设计精髓：从0到1构建企业级的数智化产品》以B端产品设计的标准流程为核心结构，全面介绍如何从0到1构建企业级的数智化产品，共分为4部分。第1部分重... ,蒋颢&高强&于淼&刘璇 著
https://book.douban.com/subject/25882647/,https://img2.doubanio.com/view/subject/s/public/s27277941.jpg,用户体验草图设计工具手册（全彩）, ,7.6,97人,Bill Buxton(比尔•巴克斯顿) / 李嘉、孙锦龙 / 电子工业出版社 / 2014-6 / 79.00元,《用户体验草图设计工具手册（全彩）》是《用户体验草图设计》的配套阅读图书，将指导你如何一步一步地用草图来表达你的设计理念，并介绍了多种草图方法。这些方法将成... ,Bill Buxton
https://book.douban.com/subject/35051685/,https://img9.doubanio.com/view/subject/s/public/s33639005.jpg,About Face 4：交互设计精髓（纪念版）, ,暂无,少于10人,[美] Alan Cooper / 倪卫国  等 / 电子工业出版社 / 2020-5 / 128,《About Face 4：交互设计精髓（纪念版）》是《About Face 4 ：交互设计精髓》的纪念版，以向经典致敬。《About Face 4 ：交互... ,Alan Cooper
https://book.douban.com/subject/26594029/,https://img1.doubanio.com/view/subject/s/public/s28278247.jpg,U一点·料,阿里巴巴1688UED体验设计践行之路,7.8,257人,阿里巴巴集团 1688用户体验设计部 / 机械工业出版社 / 2015-7-13 / 79.00元,《U一点·料——阿里巴巴1688UED体验设计践行之路》是1688UED团队历经多年实践之后的心血之作，书中以“道─术─器”的思路为编排脉络，从设计观、思考... ,阿里巴巴集团 1688用户体验设计部
https://book.douban.com/subject/25820714/,https://img1.doubanio.com/view/subject/s/public/s28331859.jpg,"Don't Make Me Think, Revisited",A Common Sense Approach to Web Usability,8.3,244人,Steve Krug / New Riders / 2013-12-24 / USD 45.00,"Since Don’t Make Me Think was first published in 2000, hundreds of thousands o... ",Steve Krug
https://book.douban.com/subject/1229926/,https://img9.doubanio.com/view/subject/s/public/s1352204.jpg,交互设计,超越人机交互,7.6,210人,. / 刘晓晖、张景 / 电子工业出版社 / 2003-6 / 39.00元,暂无,.
https://book.douban.com/subject/25808226/,https://img1.doubanio.com/view/subject/s/public/s27197889.jpg,Hooked,How to Build Habit-Forming Products,8.0,237人,Nir Eyal / CreateSpace Independent Publishing Platform / 2013-12-26 / USD 31.55,暂无,Nir Eyal
https://book.douban.com/subject/1138771/,https://img2.doubanio.com/view/subject/s/public/s1106501.jpg,人本界面,交互式系统设计,7.9,160人,（美）拉斯基（Jef Raskin） / 史元春 / 机械工业出版社 / 2004-1-1 / 28.0,如果我们想克服目前人机界面上的固有缺陷，就很有必要理解本书的教义；若无此愿望，读读也无妨。交互设计的许多重要方面此书并没有包括在内，因为许多文献中都已经有详... ,拉斯基
https://book.douban.com/subject/4308069/,https://img2.doubanio.com/view/subject/s/public/s6131433.jpg,信息设计, ,8.5,231人,简·维索基·欧格雷迪(O＇Grady.J.V.) / 郭瑽 / 译林出版社 / 2009-12 / 98.00元,《信息设计》以一种极具启发性的方式展示了一系列振奋人心的设计作品，表现了形式与功能的完美均衡，切实而深入地探讨了对于信息的组织与视觉呈现。针对各种需求——无... ,简·维索基·欧格雷迪
https://book.douban.com/subject/27074670/,https://img9.doubanio.com/view/subject/s/public/s29480764.jpg,用户至上：用户研究方法与实践（原书第2版）, ,7.9,62人,凯茜·巴克斯特 / 王兰、杨雪、苏寅 / 机械工业出版社 / 2017-5-1 / 99,《UI/UE系列丛书 用户至上：用户研究方法与实践（原书第2版）》是用户研究方法指南，谷歌用户体验研究员十几年工作经验结晶，从理论到实战，包含完整的实操案例... ,凯茜·巴克斯特
https://book.douban.com/subject/4909176/,https://img3.doubanio.com/view/subject/s/public/s4630990.jpg,社交网站界面设计, ,7.6,304人,Christian Crumlish、Erin Malone / 樊旺斌、师蓉 / 机械工业出版社 / 2010-9-1 / 69.00元,《社交网站界面设计》提供100多种模式、原则以及最佳实践，并针对在设计社交网站时经常遇到的问题给出明确建议。本书将提供给你培养用户交互习惯和构建社区最具价值... ,Christian Crumlish&Erin Malone
https://book.douban.com/subject/26657933/,https://img1.doubanio.com/view/subject/s/public/s28333268.jpg,写给大家看的设计书（第4版）, ,8.9,362人,[美] Robin Williams / 苏金国、李　盼 等 / 人民邮电出版社 / 2015-11 / 79.00元,暂无,Robin Williams
https://book.douban.com/subject/2184961/,https://img3.doubanio.com/view/subject/s/public/s5835370.jpg,人因工程学导论,(第2版),8.3,66人,（美）威肯斯 / 张侃（等） / 华东师范大学出版社 / 2007-07-01 / 69.80元,人因学作为一门新兴的学科，在当今工业设计领域越来越受重视，这本《人因工程学导论》的主要意图是对人因学原理进行清楚直观的说明。本书作者之一，美国伊利诺伊大学的... ,威肯斯
https://book.douban.com/subject/35269495/,https://img1.doubanio.com/view/subject/s/public/s33767027.jpg,一个app的诞生2.0, ,9.4,24人,Carol 炒炒、汤圆 / 电子工业出版社 / 2020-9-1 / 88,在移动互联网高度发达的今天，一个个APP，成为我们通向网络世界的窗口。它的诞生流程，令不少对互联网世界产生幻想甚至试图投身其中的年轻人充满了好奇。《一个AP... ,Carol 炒炒&汤圆
https://book.douban.com/subject/25861848/,https://img2.doubanio.com/view/subject/s/public/s27255322.jpg,SSA：用户搜索心理与行为分析, ,8.1,43人,[美] 罗森菲尔德（Louis Rosenfeld） / 汤海、蔡复青 / 清华大学出版社 / 2014-4-1 / 59.00,何为站内搜索分析（SSA）？它如何帮助你挖掘用户搜索曰志，从中洞悉用户搜索心理和行为，从而有针对性地改善用户体验，提升网站价值？这些都可以从《SSA：用户搜... ,罗森菲尔德
https://book.douban.com/subject/35069156/,https://img3.doubanio.com/view/subject/s/public/s34003190.jpg,用户体验,理论与实践,暂无,少于10人,葛列众、许为 / 中国人民大学出版社 / 2020-5 / 68.00元,《用户体验：理论与实践》是一本理论和实践相结合的用户体验教材，共分5篇、12章：第一篇“导论”，包括第一章，论述了用户体验的基本概念和相关的理论构架以及“以... ,葛列众&许为
https://book.douban.com/subject/24869617/,https://img2.doubanio.com/view/subject/s/public/s26852182.jpg,通用设计法则, ,8.2,287人,William Lidwell、Kritina Holden、Jill Butler / 朱占星、薛江 / 中央编译出版社 / 2013-9 / 125.00元,暂无,William Lidwell&Kritina Holden&Jill Butler
https://book.douban.com/subject/24869618/,https://img2.doubanio.com/view/subject/s/public/s26852183.jpg,通用设计方法, ,8.4,215人,贝拉·马丁（Bella Martin）、布鲁斯·汉宁顿（Bruce Hanington） / 初晓华 / 中央编译出版社 / 2013-9 / 100.00元,暂无,贝拉·马丁&布鲁斯·汉宁顿
https://book.douban.com/subject/30475363/,https://img2.doubanio.com/view/subject/s/public/s32267102.jpg,设计的125条通用法则（全本）, ,8.9,78人,［美］威廉·立德威尔（William Lidwell）、［美］克里蒂娜·霍顿（Kritina Holden）、［美］吉尔·巴特勒（Jill Butler） / 陈丽丽、吴奕俊 / 中国画报出版社 / 2019-5 / 168,《设计的125条通用法则》自2003年初次出版以来，经数次修订，被翻译成法语、德语、西班牙语、葡萄牙语、意大利语、荷兰语、捷克语、克罗地亚语、俄语、日语、韩... ,威廉·立德威尔&克里蒂娜·霍顿&吉尔·巴特勒
https://book.douban.com/subject/3792134/,https://img2.doubanio.com/view/subject/s/public/s4277812.jpg,Designing for the Digital Age,How to Create Human-Centered Products and Services,8.9,33人,Kim Goodwin / John Wiley &amp; Sons / 2009-3-13 / GBP 57.50,"Whether you’re designing consumer electronics, medical devices, enterprise Web... ",Kim Goodwin
https://book.douban.com/subject/25744600/,https://img9.doubanio.com/view/subject/s/public/s27261016.jpg,微交互,细节设计成就卓越产品,7.6,413人,塞弗 (Dan Saffer) / 李松峰 / 人民邮电出版社 / 2013-11-1 / 35.00元,平庸的产品与伟大的产品差就差在细节上。作者Dan Saffer将通过这本书展示怎么设计微交互，即位于功能之内或周边的那些交互细节。你的手机怎么静音？你怎么知... ,塞弗
https://book.douban.com/subject/3817241/,https://img1.doubanio.com/view/subject/s/public/s4362618.jpg,未来产品的设计, ,7.5,379人,Donald A.Norman / 刘松涛 / 电子工业出版社 / 2009-06 / 39.00,本书是Donald A. Norman继《日常物品设计》和《情感化设计》之后的又一力作，讲述的是未来产品的设计，重点在于在人机交互方面的设计。书中对未来产品... ,Donald A.Norman
https://book.douban.com/subject/20278578/,https://img9.doubanio.com/view/subject/s/public/s23128765.jpg,亲爱的界面,让用户乐于使用、爱不释手,8.0,321人,[瑞士] Lukas Mathis / 王军锋、杨蕾、曾小进 / 人民邮电出版社出版 / 2012-11 / 49.00元,《亲爱的界面——让用户乐于使用、爱不释手》主要介绍如何设计出具有可用性的应用程序和网站，不但让用户乐于使用，而且令其爱不释手。可用性是设计大厦的基石，作者详... ,Lukas Mathis
https://book.douban.com/subject/26779956/,https://img1.doubanio.com/view/subject/s/public/s28663048.jpg,Google必修的圖表簡報術,Google總監首度公開絕活，教你做對圖表、說對話，所有人都聽你的！,8.3,69人,Cole Nussbaumer Knaflic / 徐昊 / 商業周刊 / 2016-3-26 / NT$ 420.00,暂无,Cole Nussbaumer Knaflic
https://book.douban.com/subject/25852219/,https://img2.doubanio.com/view/subject/s/public/s29361123.jpg,第三种创新,设计驱动式创新如何缔造新的竞争法则,7.9,80人,罗伯托·维甘提 (Roberto Verganti) / 戴莎 / 中国人民大学出版社 / 2014-3-1 / CNY 52.90, 《第三种创新》的作者罗伯托•维甘提是创新管理权威专家，米兰理工大学管理学院与设计学院教授，关于意大利设计管理的研究荣获意大利设计界最高荣誉——金罗盘奖。... ,罗伯托·维甘提
https://book.douban.com/subject/1365318/,https://img2.doubanio.com/view/subject/s/public/s4363143.jpg,The Design of Everyday Things, ,8.7,361人,Donald A. Norman / Basic Books / 2002-9-17 / USD 16.95,"Donald Norman's best-selling plea for user-friendly design, with more than 175... ",Donald A. Norman
https://book.douban.com/subject/27133266/,https://img3.doubanio.com/view/subject/s/public/s29537110.jpg,交互的未来,物联网时代设计原则,7.3,71人,[美] Amber Case / 蒋文干、刘文仪、余声稳、王　李 / 人民邮电出版社 / 2017-9 / 39.00元,普适计算之父马克 ? 韦泽曾指出，影响最深远的技术是隐匿不见的，它们如纤维般融入日常生活，丝丝入扣，直至不可分辨，这样的平静技术将在 21 世纪起主导作用。... ,Amber Case
